Time Stamp, Pressure [Pa], System State, Alarm State
Thursday 07-05-2020 02:06:16 CEST +0200,25083659,13,2
Thursday 07-05-2020 02:06:16 CEST +0200,25111272,13,2
Thursday 07-05-2020 02:06:17 CEST +0200,25138776,13,2
Thursday 07-05-2020 02:06:17 CEST +0200,25167515,13,2
Thursday 07-05-2020 02:06:17 CEST +0200,25195430,13,2
Thursday 07-05-2020 02:06:17 CEST +0200,25224825,13,2
Thursday 07-05-2020 02:06:18 CEST +0200,25253874,13,2
Thursday 07-05-2020 02:06:18 CEST +0200,25283001,13,2
Thursday 07-05-2020 02:06:18 CEST +0200,25311969,13,2
Thursday 07-05-2020 02:06:18 CEST +0200,25339867,13,2
Thursday 07-05-2020 02:06:19 CEST +0200,25368103,13,2
Thursday 07-05-2020 02:06:19 CEST +0200,25397242,13,2
Thursday 07-05-2020 02:06:19 CEST +0200,25425238,13,2
Thursday 07-05-2020 02:06:19 CEST +0200,25453493,13,2
Thursday 07-05-2020 02:06:20 CEST +0200,25483056,13,2
Thursday 07-05-2020 02:06:20 CEST +0200,25510940,13,2
Thursday 07-05-2020 02:06:20 CEST +0200,25540331,13,2
Thursday 07-05-2020 02:06:20 CEST +0200,25569604,13,2
Thursday 07-05-2020 02:06:21 CEST +0200,25598345,13,2
Thursday 07-05-2020 02:06:21 CEST +0200,25626699,13,2
Thursday 07-05-2020 02:06:21 CEST +0200,25655895,13,2
Thursday 07-05-2020 02:06:21 CEST +0200,25684985,13,2
Thursday 07-05-2020 02:06:22 CEST +0200,25714626,13,2
Thursday 07-05-2020 02:06:22 CEST +0200,25743871,13,2
Thursday 07-05-2020 02:06:22 CEST +0200,25772472,13,2
Thursday 07-05-2020 02:06:22 CEST +0200,25802522,13,2
Thursday 07-05-2020 02:06:23 CEST +0200,25832669,13,2
Thursday 07-05-2020 02:06:23 CEST +0200,25861785,13,2
Thursday 07-05-2020 02:06:23 CEST +0200,25891974,13,2
Thursday 07-05-2020 02:06:23 CEST +0200,25921564,13,2
Thursday 07-05-2020 02:06:24 CEST +0200,25950108,13,2
Thursday 07-05-2020 02:06:24 CEST +0200,25979105,13,2
Thursday 07-05-2020 02:06:24 CEST +0200,26008614,13,2
Thursday 07-05-2020 02:06:24 CEST +0200,26039336,13,2
Thursday 07-05-2020 02:06:25 CEST +0200,26069311,13,2
Thursday 07-05-2020 02:06:25 CEST +0200,26099376,13,2
Thursday 07-05-2020 02:06:25 CEST +0200,26129700,13,2
Thursday 07-05-2020 02:06:25 CEST +0200,26158897,13,2
Thursday 07-05-2020 02:06:26 CEST +0200,26188228,13,2
Thursday 07-05-2020 02:06:26 CEST +0200,26217188,13,2
Thursday 07-05-2020 02:06:26 CEST +0200,26246319,13,2
Thursday 07-05-2020 02:06:26 CEST +0200,26275888,13,2
Thursday 07-05-2020 02:06:27 CEST +0200,26305955,13,2
Thursday 07-05-2020 02:06:27 CEST +0200,26335016,13,2
Thursday 07-05-2020 02:06:27 CEST +0200,26364739,13,2
Thursday 07-05-2020 02:06:27 CEST +0200,26394271,13,2
Thursday 07-05-2020 02:06:28 CEST +0200,26425449,13,2
Thursday 07-05-2020 02:06:28 CEST +0200,26454396,13,2
Thursday 07-05-2020 02:06:28 CEST +0200,26484965,13,2
Thursday 07-05-2020 02:06:28 CEST +0200,26514650,13,2
Thursday 07-05-2020 02:06:29 CEST +0200,26546050,13,2
Thursday 07-05-2020 02:06:29 CEST +0200,26575513,13,2
Thursday 07-05-2020 02:06:29 CEST +0200,26606351,13,2
Thursday 07-05-2020 02:06:29 CEST +0200,26636584,13,2
Thursday 07-05-2020 02:06:30 CEST +0200,26666851,13,2
Thursday 07-05-2020 02:06:30 CEST +0200,26697816,13,2
Thursday 07-05-2020 02:06:30 CEST +0200,26727627,13,2
Thursday 07-05-2020 02:06:30 CEST +0200,26757098,13,2
Thursday 07-05-2020 02:06:31 CEST +0200,26788602,13,2
Thursday 07-05-2020 02:06:31 CEST +0200,26818026,13,2
Thursday 07-05-2020 02:06:31 CEST +0200,26848441,13,2
Thursday 07-05-2020 02:06:31 CEST +0200,26879810,13,2
Thursday 07-05-2020 02:06:32 CEST +0200,26909516,13,2
Thursday 07-05-2020 02:06:32 CEST +0200,26941127,13,2
Thursday 07-05-2020 02:06:32 CEST +0200,26972470,13,2
Thursday 07-05-2020 02:06:32 CEST +0200,27003770,13,2
Thursday 07-05-2020 02:06:33 CEST +0200,27034193,13,2
Thursday 07-05-2020 02:06:33 CEST +0200,27064573,13,2
Thursday 07-05-2020 02:06:33 CEST +0200,27096149,13,2
Thursday 07-05-2020 02:06:33 CEST +0200,27126947,13,2
Thursday 07-05-2020 02:06:34 CEST +0200,27157297,13,2
Thursday 07-05-2020 02:06:34 CEST +0200,27189416,13,2
Thursday 07-05-2020 02:06:34 CEST +0200,27221161,13,2
Thursday 07-05-2020 02:06:34 CEST +0200,27252486,13,2
Thursday 07-05-2020 02:06:35 CEST +0200,27284538,13,2
Thursday 07-05-2020 02:06:35 CEST +0200,27314878,13,2
Thursday 07-05-2020 02:06:35 CEST +0200,27346538,13,2
Thursday 07-05-2020 02:06:35 CEST +0200,27378571,13,2
Thursday 07-05-2020 02:06:36 CEST +0200,27408593,13,2
Thursday 07-05-2020 02:06:36 CEST +0200,27439556,13,2
Thursday 07-05-2020 02:06:36 CEST +0200,27471938,13,2
Thursday 07-05-2020 02:06:36 CEST +0200,27504426,13,2
Thursday 07-05-2020 02:06:37 CEST +0200,27535882,13,2
Thursday 07-05-2020 02:06:37 CEST +0200,27567261,13,2
Thursday 07-05-2020 02:06:37 CEST +0200,27598542,13,2
Thursday 07-05-2020 02:06:37 CEST +0200,27630755,13,2
Thursday 07-05-2020 02:06:38 CEST +0200,27661154,13,2
Thursday 07-05-2020 02:06:38 CEST +0200,27693102,13,2
Thursday 07-05-2020 02:06:38 CEST +0200,27725608,13,2
Thursday 07-05-2020 02:06:38 CEST +0200,27758298,13,2
Thursday 07-05-2020 02:06:39 CEST +0200,27789987,13,2
Thursday 07-05-2020 02:06:39 CEST +0200,27820788,13,2
Thursday 07-05-2020 02:06:39 CEST +0200,27852692,13,2
Thursday 07-05-2020 02:06:39 CEST +0200,27884734,13,2
Thursday 07-05-2020 02:06:40 CEST +0200,27915356,13,2
Thursday 07-05-2020 02:06:40 CEST +0200,27946343,13,2
Thursday 07-05-2020 02:06:40 CEST +0200,27977390,13,2
Thursday 07-05-2020 02:06:40 CEST +0200,28008942,13,2
Thursday 07-05-2020 02:06:41 CEST +0200,28040781,13,2
Thursday 07-05-2020 02:06:41 CEST +0200,28073841,13,2
Thursday 07-05-2020 02:06:41 CEST +0200,28106595,13,2
Thursday 07-05-2020 02:06:41 CEST +0200,28138717,13,2
Thursday 07-05-2020 02:06:42 CEST +0200,28171391,13,2
Thursday 07-05-2020 02:06:42 CEST +0200,28203349,13,2
Thursday 07-05-2020 02:06:42 CEST +0200,28234656,13,2
Thursday 07-05-2020 02:06:42 CEST +0200,28266772,13,2
Thursday 07-05-2020 02:06:43 CEST +0200,28298826,13,2
Thursday 07-05-2020 02:06:43 CEST +0200,28331513,13,2
Thursday 07-05-2020 02:06:43 CEST +0200,28363382,13,2
Thursday 07-05-2020 02:06:43 CEST +0200,28395544,13,2
Thursday 07-05-2020 02:06:44 CEST +0200,28426843,13,2
Thursday 07-05-2020 02:06:44 CEST +0200,28458709,13,2
Thursday 07-05-2020 02:06:44 CEST +0200,28490501,13,2
Thursday 07-05-2020 02:06:44 CEST +0200,28522764,13,2
Thursday 07-05-2020 02:06:45 CEST +0200,28555482,13,2
Thursday 07-05-2020 02:06:45 CEST +0200,28588429,13,2
Thursday 07-05-2020 02:06:45 CEST +0200,28619906,13,2
Thursday 07-05-2020 02:06:45 CEST +0200,28652826,13,2
Thursday 07-05-2020 02:06:46 CEST +0200,28684651,13,2
Thursday 07-05-2020 02:06:46 CEST +0200,28717930,13,2
Thursday 07-05-2020 02:06:46 CEST +0200,28750835,13,2
Thursday 07-05-2020 02:06:46 CEST +0200,28783574,13,2
Thursday 07-05-2020 02:06:47 CEST +0200,28817279,13,2
Thursday 07-05-2020 02:06:47 CEST +0200,28851242,13,2
Thursday 07-05-2020 02:06:47 CEST +0200,28883176,13,2
Thursday 07-05-2020 02:06:47 CEST +0200,28917022,13,2
Thursday 07-05-2020 02:06:48 CEST +0200,28949054,13,2
Thursday 07-05-2020 02:06:48 CEST +0200,28981046,13,2
Thursday 07-05-2020 02:06:48 CEST +0200,29013019,13,2
Thursday 07-05-2020 02:06:48 CEST +0200,29045831,13,2
Thursday 07-05-2020 02:06:49 CEST +0200,29079788,13,2
Thursday 07-05-2020 02:06:49 CEST +0200,29113384,13,2
Thursday 07-05-2020 02:06:49 CEST +0200,29147150,13,2
Thursday 07-05-2020 02:06:49 CEST +0200,29180177,13,2
Thursday 07-05-2020 02:06:50 CEST +0200,29212527,13,2
Thursday 07-05-2020 02:06:50 CEST +0200,29246325,13,2
Thursday 07-05-2020 02:06:50 CEST +0200,29280594,13,2
Thursday 07-05-2020 02:06:50 CEST +0200,29314088,13,2
Thursday 07-05-2020 02:06:51 CEST +0200,29347226,13,2
Thursday 07-05-2020 02:06:51 CEST +0200,29379980,13,2
Thursday 07-05-2020 02:06:51 CEST +0200,29414182,13,2
Thursday 07-05-2020 02:06:51 CEST +0200,29447565,13,2
Thursday 07-05-2020 02:06:52 CEST +0200,29480659,13,2
Thursday 07-05-2020 02:06:52 CEST +0200,29513127,13,2
Thursday 07-05-2020 02:06:52 CEST +0200,29547174,13,2
Thursday 07-05-2020 02:06:52 CEST +0200,29581789,13,2
Thursday 07-05-2020 02:06:53 CEST +0200,29615534,13,2
Thursday 07-05-2020 02:06:53 CEST +0200,29649788,13,2
Thursday 07-05-2020 02:06:53 CEST +0200,29683616,13,2
Thursday 07-05-2020 02:06:53 CEST +0200,29717844,13,2
Thursday 07-05-2020 02:06:54 CEST +0200,29751599,13,2
Thursday 07-05-2020 02:06:54 CEST +0200,29786483,13,2
Thursday 07-05-2020 02:06:54 CEST +0200,29819599,13,2
Thursday 07-05-2020 02:06:54 CEST +0200,29853172,13,2
Thursday 07-05-2020 02:06:55 CEST +0200,29888095,13,2
Thursday 07-05-2020 02:06:55 CEST +0200,29921151,13,2
Thursday 07-05-2020 02:06:55 CEST +0200,29954139,13,2
Thursday 07-05-2020 02:06:55 CEST +0200,29989027,13,2
Thursday 07-05-2020 02:06:56 CEST +0200,30022408,13,2
Thursday 07-05-2020 02:06:56 CEST +0200,30055666,13,2
Thursday 07-05-2020 02:06:56 CEST +0200,30088789,13,2
Thursday 07-05-2020 02:06:56 CEST +0200,30123915,13,2
Thursday 07-05-2020 02:06:57 CEST +0200,30158521,13,2
Thursday 07-05-2020 02:06:57 CEST +0200,30193561,13,2
Thursday 07-05-2020 02:06:57 CEST +0200,30227428,13,2
Thursday 07-05-2020 02:06:57 CEST +0200,30262462,13,2
Thursday 07-05-2020 02:06:58 CEST +0200,30296941,13,2
Thursday 07-05-2020 02:06:58 CEST +0200,30330681,13,2
Thursday 07-05-2020 02:06:58 CEST +0200,30364341,13,2
Thursday 07-05-2020 02:06:58 CEST +0200,30399890,13,2
Thursday 07-05-2020 02:06:59 CEST +0200,30433845,13,2
Thursday 07-05-2020 02:06:59 CEST +0200,30469132,13,2
Thursday 07-05-2020 02:06:59 CEST +0200,30503050,13,2
Thursday 07-05-2020 02:06:59 CEST +0200,30537886,13,2
Thursday 07-05-2020 02:07:00 CEST +0200,30573390,13,2
Thursday 07-05-2020 02:07:00 CEST +0200,30609068,13,2
Thursday 07-05-2020 02:07:00 CEST +0200,30643359,13,2
Thursday 07-05-2020 02:07:00 CEST +0200,30677847,13,2
Thursday 07-05-2020 02:07:01 CEST +0200,30712983,13,2
Thursday 07-05-2020 02:07:01 CEST +0200,30748233,13,2
Thursday 07-05-2020 02:07:01 CEST +0200,30784043,13,2
Thursday 07-05-2020 02:07:01 CEST +0200,30819992,13,2
Thursday 07-05-2020 02:07:02 CEST +0200,30854745,13,2
Thursday 07-05-2020 02:07:02 CEST +0200,30888690,13,2
Thursday 07-05-2020 02:07:02 CEST +0200,30923194,13,2
Thursday 07-05-2020 02:07:02 CEST +0200,30957379,13,2
Thursday 07-05-2020 02:07:03 CEST +0200,30993655,13,2
Thursday 07-05-2020 02:07:03 CEST +0200,31027983,13,2
Thursday 07-05-2020 02:07:03 CEST +0200,31064293,13,2
Thursday 07-05-2020 02:07:03 CEST +0200,31100713,13,2
Thursday 07-05-2020 02:07:04 CEST +0200,31135026,13,2
Thursday 07-05-2020 02:07:04 CEST +0200,31169183,13,2
Thursday 07-05-2020 02:07:04 CEST +0200,31205416,13,2
Thursday 07-05-2020 02:07:04 CEST +0200,31241386,13,2
Thursday 07-05-2020 02:07:05 CEST +0200,31277597,13,2
Thursday 07-05-2020 02:07:05 CEST +0200,31312274,13,2
Thursday 07-05-2020 02:07:05 CEST +0200,31347381,13,2
Thursday 07-05-2020 02:07:05 CEST +0200,31382137,13,2
Thursday 07-05-2020 02:07:06 CEST +0200,31416984,13,2
Thursday 07-05-2020 02:07:06 CEST +0200,31452581,13,2
Thursday 07-05-2020 02:07:06 CEST +0200,31487279,13,2
Thursday 07-05-2020 02:07:06 CEST +0200,31522837,13,2
Thursday 07-05-2020 02:07:07 CEST +0200,31558037,13,2
Thursday 07-05-2020 02:07:07 CEST +0200,31593333,13,2
Thursday 07-05-2020 02:07:07 CEST +0200,31629935,13,2
Thursday 07-05-2020 02:07:07 CEST +0200,31666810,13,2
Thursday 07-05-2020 02:07:08 CEST +0200,31703919,13,2
Thursday 07-05-2020 02:07:08 CEST +0200,31740908,13,2
Thursday 07-05-2020 02:07:08 CEST +0200,31775929,13,2
Thursday 07-05-2020 02:07:08 CEST +0200,31812231,13,2
Thursday 07-05-2020 02:07:09 CEST +0200,31848490,13,2
Thursday 07-05-2020 02:07:09 CEST +0200,31885704,13,2
Thursday 07-05-2020 02:07:09 CEST +0200,31921899,13,2
Thursday 07-05-2020 02:07:09 CEST +0200,31959219,13,2
Thursday 07-05-2020 02:07:10 CEST +0200,31996214,13,2
Thursday 07-05-2020 02:07:10 CEST +0200,32032711,13,2
Thursday 07-05-2020 02:07:10 CEST +0200,32068012,13,2
Thursday 07-05-2020 02:07:10 CEST +0200,32105040,13,2
Thursday 07-05-2020 02:07:11 CEST +0200,32141986,13,2
Thursday 07-05-2020 02:07:11 CEST +0200,32179244,13,2
Thursday 07-05-2020 02:07:11 CEST +0200,32216337,13,2
Thursday 07-05-2020 02:07:11 CEST +0200,32253605,13,2
Thursday 07-05-2020 02:07:12 CEST +0200,32290555,13,2
Thursday 07-05-2020 02:07:12 CEST +0200,32326979,13,2
Thursday 07-05-2020 02:07:12 CEST +0200,32363275,13,2
Thursday 07-05-2020 02:07:12 CEST +0200,32399457,13,2
Thursday 07-05-2020 02:07:13 CEST +0200,32435943,13,2
Thursday 07-05-2020 02:07:13 CEST +0200,32473130,13,2
Thursday 07-05-2020 02:07:13 CEST +0200,32509815,13,2
Thursday 07-05-2020 02:07:13 CEST +0200,32546856,13,2
Thursday 07-05-2020 02:07:14 CEST +0200,32582909,13,2
Thursday 07-05-2020 02:07:14 CEST +0200,32619489,13,2
Thursday 07-05-2020 02:07:14 CEST +0200,32655282,13,2
Thursday 07-05-2020 02:07:14 CEST +0200,32691656,13,2
Thursday 07-05-2020 02:07:15 CEST +0200,32729051,13,2
Thursday 07-05-2020 02:07:15 CEST +0200,32766491,13,2
Thursday 07-05-2020 02:07:15 CEST +0200,32802347,13,2
Thursday 07-05-2020 02:07:15 CEST +0200,32839419,13,2
Thursday 07-05-2020 02:07:16 CEST +0200,32876815,13,2
Thursday 07-05-2020 02:07:16 CEST +0200,32913021,13,2
Thursday 07-05-2020 02:07:16 CEST +0200,32949286,13,2
Thursday 07-05-2020 02:07:16 CEST +0200,32985358,13,2
Thursday 07-05-2020 02:07:17 CEST +0200,33023558,13,2
Thursday 07-05-2020 02:07:17 CEST +0200,33060761,13,2
Thursday 07-05-2020 02:07:17 CEST +0200,33098857,13,2
Thursday 07-05-2020 02:07:17 CEST +0200,33136753,13,2
Thursday 07-05-2020 02:07:18 CEST +0200,33175081,13,2
Thursday 07-05-2020 02:07:18 CEST +0200,33213504,13,2
Thursday 07-05-2020 02:07:18 CEST +0200,33250580,13,2
